FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
200506,30,0,21397,5481192,D,06/30/2005 12:00:00,56.0,M,Permanent Home,200506.0
200507,22,0,21398,5481193,D,07/22/2005 12:00:00,58.0,M,Outside/Open Areas,200507.0
200509,24,0,21400,5481037,D,09/24/2005 12:00:00,79.0,M,Outside/Open Areas,200509.0
200511,10,0,21412,5481374,D,11/10/2005 12:00:00,72.0,F,In Water,200511.0
200511,10,0,21413,5481374,D,11/10/2005 12:00:00,44.0,M,In Water,200511.0
200511,15,0,21414,5481488,D,11/15/2005 12:00:00,51.0,M,In Water,200511.0
200511,12,0,21415,5482140,D,11/12/2005 12:00:00,82.0,F,Permanent Home,200511.0
200511,27,0,21463,5479881,D,11/27/2005 12:00:00,60.0,M,Outside/Open Areas,200511.0
200510,16,0,21416,5480132,D,10/16/2005 12:00:00,38.0,F,Under Tree,200510.0
200511,6,0,21418,5480597,D,11/06/2005 12:00:00,5.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21419,5480597,D,11/06/2005 12:00:00,25.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21420,5480597,D,11/06/2005 12:00:00,56.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21421,5480597,D,11/06/2005 12:00:00,59.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21422,5480597,D,11/06/2005 12:00:00,6.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21423,5480597,D,11/06/2005 12:00:00,26.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21424,5480597,D,11/06/2005 12:00:00,46.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21425,5480597,D,11/06/2005 12:00:00,31.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21426,5480597,D,11/06/2005 12:00:00,28.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21427,5480597,D,11/06/2005 12:00:00,60.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21428,5480597,D,11/06/2005 12:00:00,2.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21429,5480597,D,11/06/2005 12:00:00,61.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21430,5480597,D,11/06/2005 12:00:00,46.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21431,5480597,D,11/06/2005 12:00:00,38.0,M,Mobile/Trailer Home,200511.0
200504,2,0,21019,5444549,D,04/02/2005 12:00:00,45.0,M,Vehicle/Towed Trailer,200504.0
200503,22,0,21020,5444669,D,03/22/2005 12:00:00,49.0,M,In Water,200503.0
200501,4,0,20877,5433806,D,01/04/2005 12:00:00,79.0,F,In Water,200501.0
200501,4,0,20983,5434326,D,01/04/2005 12:00:00,63.0,M,Vehicle/Towed Trailer,200501.0
200501,25,0,20872,5432740,D,01/25/2005 12:00:00,85.0,F,Mobile/Trailer Home,200501.0
200501,6,0,20874,5432781,D,01/06/2005 12:00:00,63.0,F,Permanent Home,200501.0
200501,6,0,20876,5432781,D,01/06/2005 12:00:00,75.0,M,Permanent Home,200501.0
200501,5,0,20894,5433028,D,01/05/2005 12:00:00,20.0,F,Outside/Open Areas,200501.0
200501,5,0,20895,5433028,D,01/05/2005 12:00:00,20.0,M,Outside/Open Areas,200501.0
200501,27,0,20932,5433536,D,01/27/2005 12:00:00,53.0,M,Outside/Open Areas,200501.0
200501,27,0,20933,5433536,D,01/27/2005 12:00:00,83.0,F,Outside/Open Areas,200501.0
200501,27,0,20934,5433537,D,01/27/2005 12:00:00,88.0,F,Outside/Open Areas,200501.0
200501,16,0,20935,5433699,D,01/16/2005 12:00:00,22.0,M,Outside/Open Areas,200501.0
200501,16,0,20936,5433699,D,01/16/2005 12:00:00,24.0,M,Outside/Open Areas,200501.0
200501,21,0,20937,5436619,D,01/21/2005 12:00:00,77.0,M,Permanent Home,200501.0
200501,19,0,20938,5436623,D,01/19/2005 12:00:00,87.0,M,Outside/Open Areas,200501.0
200501,24,0,20939,5434548,D,01/24/2005 12:00:00,68.0,M,Outside/Open Areas,200501.0
200501,29,0,20996,5434636,D,01/29/2005 12:00:00,88.0,M,Permanent Home,200501.0
200501,31,0,20998,5434731,D,01/31/2005 12:00:00,82.0,M,Permanent Home,200501.0
200501,31,0,20999,5434731,D,01/31/2005 12:00:00,71.0,M,Permanent Home,200501.0
200501,22,0,20942,5434908,D,01/22/2005 12:00:00,55.0,F,Outside/Open Areas,200501.0
200501,12,0,20943,5435141,D,01/12/2005 12:00:00,28.0,M,Outside/Open Areas,200501.0
200501,4,0,20944,5435162,D,01/04/2005 12:00:00,69.0,M,Vehicle/Towed Trailer,200501.0
200501,4,0,20945,5435162,D,01/04/2005 12:00:00,67.0,F,Vehicle/Towed Trailer,200501.0
200501,13,0,20947,5436171,D,01/13/2005 12:00:00,70.0,M,Mobile/Trailer Home,200501.0
200501,13,0,20948,5436171,D,01/13/2005 12:00:00,62.0,F,Mobile/Trailer Home,200501.0
200501,11,0,20950,5436320,D,01/11/2005 12:00:00,24.0,F,Vehicle/Towed Trailer,200501.0
200507,19,0,21153,5467997,D,07/19/2005 12:00:00,75.0,F,Permanent Home,200507.0
200507,18,0,21154,5467997,D,07/18/2005 12:00:00,62.0,M,Other,200507.0
200507,18,0,21155,5467997,D,07/18/2005 12:00:00,81.0,F,Permanent Home,200507.0
200507,17,0,21156,5467997,D,07/17/2005 12:00:00,65.0,M,Other,200507.0
200507,17,0,21157,5467997,D,07/17/2005 12:00:00,65.0,M,Other,200507.0
200507,17,0,21158,5467997,D,07/17/2005 12:00:00,65.0,M,Other,200507.0
200507,17,0,21159,5467997,D,07/17/2005 12:00:00,65.0,M,Other,200507.0
200507,17,0,21160,5467997,D,07/17/2005 12:00:00,65.0,M,Other,200507.0
200507,17,0,21161,5467997,D,07/17/2005 12:00:00,65.0,M,Other,200507.0
200507,17,0,21162,5467997,D,07/17/2005 12:00:00,65.0,M,Other,200507.0
200507,16,0,21163,5467997,D,07/16/2005 12:00:00,65.0,M,Other,200507.0
200507,16,0,21164,5467997,D,07/16/2005 12:00:00,65.0,M,Other,200507.0
200507,16,0,21165,5467997,D,07/16/2005 12:00:00,65.0,M,Other,200507.0
200507,16,0,21166,5467997,D,07/16/2005 12:00:00,65.0,M,Other,200507.0
200507,15,0,21167,5467997,D,07/15/2005 12:00:00,65.0,M,Other,200507.0
200507,15,0,21168,5467997,D,07/15/2005 12:00:00,65.0,M,Other,200507.0
200507,15,0,21169,5467997,D,07/15/2005 12:00:00,65.0,M,Other,200507.0
200507,15,0,21170,5467997,D,07/15/2005 12:00:00,65.0,M,Other,200507.0
200507,15,0,21171,5467997,D,07/15/2005 12:00:00,55.0,M,Other,200507.0
200507,15,0,21172,5467997,D,07/15/2005 12:00:00,55.0,M,Other,200507.0
200507,15,0,21173,5467997,D,07/15/2005 12:00:00,55.0,M,Other,200507.0
200507,15,0,21174,5467997,D,07/15/2005 12:00:00,55.0,M,Other,200507.0
200507,15,0,21175,5467997,D,07/15/2005 12:00:00,55.0,M,Other,200507.0
200507,15,0,21176,5467997,D,07/15/2005 12:00:00,55.0,M,Other,200507.0
200507,15,0,21177,5467997,D,07/15/2005 12:00:00,55.0,M,Other,200507.0
200507,22,0,21178,5468211,D,07/22/2005 12:00:00,50.0,M,In Water,200507.0
200507,18,0,21179,5468219,D,07/18/2005 12:00:00,86.0,F,Permanent Home,200507.0
200507,18,0,21180,5468219,D,07/18/2005 12:00:00,72.0,M,Permanent Home,200507.0
200507,18,0,21181,5468219,D,07/18/2005 12:00:00,77.0,M,Permanent Home,200507.0
200507,18,0,21182,5468219,D,07/18/2005 12:00:00,91.0,M,Permanent Home,200507.0
200507,20,0,21183,5468219,D,07/20/2005 12:00:00,84.0,M,Permanent Home,200507.0
200507,20,0,21184,5468219,D,07/20/2005 12:00:00,69.0,M,Permanent Home,200507.0
200507,22,0,21185,5468228,D,07/22/2005 12:00:00,58.0,F,Permanent Home,200507.0
200507,22,0,21186,5468228,D,07/22/2005 12:00:00,55.0,M,Permanent Home,200507.0
200507,27,0,21245,5468320,D,07/27/2005 12:00:00,88.0,F,Vehicle/Towed Trailer,200507.0
200507,27,0,21246,5468320,D,07/27/2005 12:00:00,74.0,F,Permanent Home,200507.0
200507,26,0,21247,5468322,D,07/26/2005 12:00:00,49.0,M,Permanent Home,200507.0
200507,28,0,21248,5468322,D,07/28/2005 12:00:00,71.0,F,Permanent Home,200507.0
200507,28,0,21249,5468322,D,07/28/2005 12:00:00,58.0,F,Permanent Home,200507.0
200507,30,0,21250,5468322,D,07/30/2005 12:00:00,85.0,F,Permanent Home,200507.0
200507,31,0,21251,5468322,D,07/31/2005 12:00:00,81.0,F,Permanent Home,200507.0
200507,19,0,21192,5468351,D,07/19/2005 12:00:00,64.0,M,Outside/Open Areas,200507.0
200507,6,0,21901,5468428,D,07/06/2005 12:00:00,18.0,M,In Water,200507.0
200507,11,0,21384,5468493,D,07/11/2005 12:00:00,36.0,M,Permanent Home,200507.0
200507,14,0,21278,5467915,D,07/14/2005 12:00:00,25.0,M,Long Span Roof,200507.0
200507,28,0,21279,5468434,D,07/28/2005 12:00:00,14.0,F,Under Tree,200507.0
200507,28,0,21280,5468434,D,07/28/2005 12:00:00,1.0,F,Under Tree,200507.0
200507,23,0,21198,5466007,D,07/23/2005 12:00:00,78.0,F,Permanent Home,200507.0
200507,16,0,21201,5466511,D,07/16/2005 12:00:00,77.0,F,Vehicle/Towed Trailer,200507.0
200507,2,0,21202,5466376,D,07/02/2005 12:00:00,73.0,F,Boat,200507.0
200507,2,0,21203,5466376,D,07/02/2005 12:00:00,65.0,F,Boat,200507.0
200507,24,0,21204,5467137,D,07/24/2005 12:00:00,65.0,M,Permanent Home,200507.0
200507,27,0,21205,5466906,D,07/27/2005 12:00:00,70.0,M,Outside/Open Areas,200507.0
200507,24,0,21206,5466796,D,07/24/2005 12:00:00,77.0,F,Mobile/Trailer Home,200507.0
200507,28,0,21207,5466401,D,07/28/2005 12:00:00,44.0,M,Other,200507.0
200507,13,0,21208,5466402,D,07/13/2005 12:00:00,42.0,M,Outside/Open Areas,200507.0
200507,29,0,21209,5466622,D,07/29/2005 12:00:00,13.0,M,Camping,200507.0
200507,28,0,21210,5466622,D,07/28/2005 12:00:00,29.0,M,Camping,200507.0
200507,23,0,21211,5470808,D,07/23/2005 12:00:00,11.0,M,In Water,200507.0
200507,23,0,21212,5470808,D,07/23/2005 12:00:00,35.0,M,In Water,200507.0
200507,27,0,21213,5470810,D,07/27/2005 12:00:00,,F,In Water,200507.0
200501,25,0,21221,5470321,D,01/25/2005 12:00:00,70.0,M,Vehicle/Towed Trailer,200501.0
200507,13,0,21222,5471039,D,07/13/2005 12:00:00,,M,Under Tree,200507.0
200507,20,0,21223,5469938,D,07/20/2005 12:00:00,56.0,M,Ball Field,200507.0
200508,18,0,21224,5470020,D,08/18/2005 12:00:00,,M,Outside/Open Areas,200508.0
200508,18,0,21225,5470020,D,08/18/2005 12:00:00,,M,Outside/Open Areas,200508.0
200508,4,0,21226,5468895,D,08/04/2005 12:00:00,15.0,M,Camping,200508.0
200508,24,0,21227,5469246,D,08/24/2005 12:00:00,21.0,M,Other,200508.0
200508,7,0,21228,5469721,D,08/07/2005 12:00:00,,,Outside/Open Areas,200508.0
200508,14,0,21230,5469141,D,08/14/2005 12:00:00,3.0,M,Vehicle/Towed Trailer,200508.0
200508,12,0,21231,5469613,D,08/12/2005 12:00:00,53.0,M,Mobile/Trailer Home,200508.0
200508,12,0,21232,5469613,D,08/12/2005 12:00:00,97.0,M,Mobile/Trailer Home,200508.0
200508,27,0,21233,5469540,D,08/27/2005 12:00:00,20.0,M,In Water,200508.0
200508,7,0,21234,5469797,D,08/07/2005 12:00:00,16.0,M,Outside/Open Areas,200508.0
200508,13,0,21235,5473657,D,08/13/2005 12:00:00,67.0,F,Under Tree,200508.0
200508,14,0,21236,5469263,D,08/14/2005 12:00:00,16.0,M,In Water,200508.0
200508,29,0,21237,5472600,D,08/29/2005 12:00:00,10.0,F,Outside/Open Areas,200508.0
200508,3,0,21304,5473322,D,08/03/2005 12:00:00,74.0,F,Permanent Home,200508.0
200508,4,0,21305,5473324,D,08/04/2005 12:00:00,79.0,M,Permanent Home,200508.0
200508,7,0,21306,5473324,D,08/07/2005 12:00:00,55.0,M,Permanent Home,200508.0
200508,9,0,21307,5473324,D,08/09/2005 12:00:00,67.0,M,Permanent Home,200508.0
200508,9,0,21308,5473324,D,08/09/2005 12:00:00,49.0,M,Permanent Home,200508.0
200508,15,0,21309,5473395,D,08/15/2005 12:00:00,47.0,M,Permanent Home,200508.0
200508,13,0,21310,5473395,D,08/13/2005 12:00:00,76.0,M,Permanent Home,200508.0
200508,9,0,21252,5473625,D,08/09/2005 12:00:00,65.0,M,Vehicle/Towed Trailer,200508.0
200508,9,0,21253,5473625,D,08/09/2005 12:00:00,7.0,F,In Water,200508.0
200508,13,0,21254,5473479,D,08/13/2005 12:00:00,51.0,M,Vehicle/Towed Trailer,200508.0
200508,10,0,21256,5471343,D,08/10/2005 12:00:00,58.0,F,In Water,200508.0
200508,10,0,21258,5471344,D,08/10/2005 12:00:00,72.0,M,Vehicle/Towed Trailer,200508.0
200508,4,0,21373,5471763,D,08/04/2005 12:00:00,64.0,F,Outside/Open Areas,200508.0
200509,23,0,21259,5471583,D,09/23/2005 12:00:00,52.0,F,Vehicle/Towed Trailer,200509.0
200501,16,0,20953,5436378,D,01/16/2005 12:00:00,55.0,M,Outside/Open Areas,200501.0
200501,23,0,20954,5436157,D,01/23/2005 12:00:00,70.0,F,Outside/Open Areas,200501.0
200501,3,0,20955,5436060,D,01/03/2005 12:00:00,26.0,M,Outside/Open Areas,200501.0
200501,5,0,20956,5438281,D,01/05/2005 12:00:00,65.0,M,Outside/Open Areas,200501.0
200501,5,0,20957,5438281,D,01/05/2005 12:00:00,62.0,F,Vehicle/Towed Trailer,200501.0
200501,15,0,20958,5438288,D,01/15/2005 12:00:00,49.0,F,Outside/Open Areas,200501.0
200501,3,0,20959,5438693,D,01/03/2005 12:00:00,18.0,M,Vehicle/Towed Trailer,200501.0
200501,7,0,20962,5438309,D,01/07/2005 12:00:00,73.0,M,Outside/Open Areas,200501.0
200501,3,0,20963,5438621,D,01/03/2005 12:00:00,87.0,F,In Water,200501.0
200501,9,0,21401,5438918,D,01/09/2005 12:00:00,42.0,M,Outside/Open Areas,200501.0
200501,10,0,21402,5439118,D,01/10/2005 12:00:00,10.0,F,Permanent Home,200501.0
200501,10,0,21403,5439118,D,01/10/2005 12:00:00,37.0,F,Permanent Home,200501.0
200501,10,0,21405,5439118,D,01/10/2005 12:00:00,6.0,F,Permanent Home,200501.0
200501,10,0,21406,5439118,D,01/10/2005 12:00:00,28.0,F,Permanent Home,200501.0
200501,10,0,21407,5439118,D,01/10/2005 12:00:00,53.0,M,Permanent Home,200501.0
200501,10,0,21408,5439118,D,01/10/2005 12:00:00,45.0,F,Permanent Home,200501.0
200501,10,0,21409,5439118,D,01/10/2005 12:00:00,56.0,M,Permanent Home,200501.0
200511,6,0,21432,5480597,D,11/06/2005 12:00:00,54.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21433,5480597,D,11/06/2005 12:00:00,78.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21434,5480597,D,11/06/2005 12:00:00,64.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21435,5480597,D,11/06/2005 12:00:00,67.0,F,Mobile/Trailer Home,200511.0
200511,10,0,21436,5480597,D,11/10/2005 12:00:00,28.0,F,Mobile/Trailer Home,200511.0
200512,17,0,21437,5480597,D,12/17/2005 12:00:00,45.0,F,Mobile/Trailer Home,200512.0
200511,6,0,21438,5480598,D,11/06/2005 12:00:00,33.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21439,5480598,D,11/06/2005 12:00:00,28.0,F,Mobile/Trailer Home,200511.0
200511,6,0,21440,5480598,D,11/06/2005 12:00:00,4.0,M,Mobile/Trailer Home,200511.0
200511,6,0,21441,5480598,D,11/06/2005 12:00:00,18.0,F,Vehicle/Towed Trailer,200511.0
200511,15,0,21479,5479519,D,11/15/2005 12:00:00,63.0,M,Mobile/Trailer Home,200511.0
200511,27,0,21443,5479578,D,11/27/2005 12:00:00,62.0,M,Permanent Home,200511.0
200511,29,0,21444,5480526,D,11/29/2005 12:00:00,68.0,F,Outside/Open Areas,200511.0
200511,28,0,21445,5485091,D,11/28/2005 12:00:00,79.0,M,Outside/Open Areas,200511.0
200512,18,0,21447,5484864,D,12/18/2005 12:00:00,1.0,F,Under Tree,200512.0
200512,31,0,21449,5482306,D,12/31/2005 12:00:00,19.0,F,In Water,200512.0
200512,8,0,21450,5482446,D,12/08/2005 12:00:00,54.0,M,Outside/Open Areas,200512.0
200512,8,0,21451,5482446,D,12/08/2005 12:00:00,42.0,M,Outside/Open Areas,200512.0
200512,6,0,21452,5482579,D,12/06/2005 12:00:00,97.0,M,Other,200512.0
200512,6,0,21453,5482579,D,12/06/2005 12:00:00,57.0,M,Permanent Home,200512.0
200512,6,0,21454,5482579,D,12/06/2005 12:00:00,40.0,M,Other,200512.0
200512,18,0,21455,5482580,D,12/18/2005 12:00:00,68.0,M,Other,200512.0
200512,19,0,21456,5482580,D,12/19/2005 12:00:00,55.0,M,Other,200512.0
200512,19,0,21457,5482580,D,12/19/2005 12:00:00,93.0,F,Permanent Home,200512.0
200512,15,0,21458,5482580,D,12/15/2005 12:00:00,68.0,F,Permanent Home,200512.0
200512,25,0,21459,5482673,D,12/25/2005 12:00:00,52.0,M,Permanent Home,200512.0
200512,16,0,21460,5483437,D,12/16/2005 12:00:00,12.0,F,Vehicle/Towed Trailer,200512.0
200512,27,0,21461,5483575,D,12/27/2005 12:00:00,,F,Permanent Home,200512.0
200512,27,0,21462,5483575,D,12/27/2005 12:00:00,,F,Permanent Home,200512.0
200512,19,0,21464,5484010,D,12/19/2005 12:00:00,20.0,M,Vehicle/Towed Trailer,200512.0
200512,18,0,21466,5484013,D,12/18/2005 12:00:00,21.0,M,Vehicle/Towed Trailer,200512.0
200512,19,0,21467,5484016,D,12/19/2005 12:00:00,34.0,M,Vehicle/Towed Trailer,200512.0
200512,18,0,21468,5484027,D,12/18/2005 12:00:00,9.0,F,Vehicle/Towed Trailer,200512.0
200512,27,0,21469,5488450,D,12/27/2005 12:00:00,63.0,F,Business,200512.0
200512,15,0,21470,5488741,D,12/15/2005 12:00:00,58.0,M,Permanent Home,200512.0
200512,27,0,21484,5489373,D,12/27/2005 12:00:00,21.0,M,Outside/Open Areas,200512.0
200512,30,0,21502,5488498,D,12/30/2005 12:00:00,,M,Under Tree,200512.0
200512,31,0,21503,5488499,D,12/31/2005 12:00:00,,M,In Water,200512.0
200512,31,0,21504,5488500,D,12/31/2005 12:00:00,,F,In Water,200512.0
200512,27,0,21478,5489420,D,12/27/2005 12:00:00,68.0,M,Outside/Open Areas,200512.0
200512,22,0,21528,5490157,D,12/22/2005 12:00:00,18.0,M,Outside/Open Areas,200512.0
200511,6,0,21529,5490158,D,11/06/2005 12:00:00,32.0,M,Outside/Open Areas,200511.0
200505,20,0,21530,5490276,D,05/20/2005 12:00:00,53.0,M,Outside/Open Areas,200505.0
200503,24,0,21531,5490279,D,03/24/2005 12:00:00,,M,Outside/Open Areas,200503.0
200507,20,0,21149,5467997,D,07/20/2005 12:00:00,66.0,M,Outside/Open Areas,200507.0
200507,19,0,21150,5467997,D,07/19/2005 12:00:00,37.0,M,Vehicle/Towed Trailer,200507.0
200507,19,0,21151,5467997,D,07/19/2005 12:00:00,75.0,F,Permanent Home,200507.0
200507,19,0,21152,5467997,D,07/19/2005 12:00:00,75.0,F,Permanent Home,200507.0
200508,28,1100,1007716,5475622,D,08/28/2005 11:00:00,54.0,F,Other,200508.0
200508,28,1100,1007717,5475622,D,08/28/2005 11:00:00,78.0,M,Other,200508.0
200508,28,1100,1007718,5475622,D,08/28/2005 11:00:00,87.0,F,Other,200508.0
200508,28,1100,1007719,5475622,D,08/28/2005 11:00:00,43.0,M,Other,200508.0
200508,28,1100,1007720,5475622,D,08/28/2005 11:00:00,68.0,F,Other,200508.0
200508,28,1100,1007721,5475622,D,08/28/2005 11:00:00,65.0,F,Other,200508.0
200508,28,1100,1007722,5475622,D,08/28/2005 11:00:00,81.0,M,Other,200508.0
200508,28,1100,1007723,5475622,D,08/28/2005 11:00:00,76.0,F,Other,200508.0
200508,28,1100,1007724,5475622,D,08/28/2005 11:00:00,92.0,M,Other,200508.0
200508,28,1100,1007725,5475622,D,08/28/2005 11:00:00,69.0,F,Other,200508.0
200508,28,1100,1007726,5475622,D,08/28/2005 11:00:00,68.0,M,Other,200508.0
200508,28,1100,1007727,5475622,D,08/28/2005 11:00:00,76.0,F,Other,200508.0
200508,28,1100,1007728,5475622,D,08/28/2005 11:00:00,64.0,F,Other,200508.0
200508,28,1100,1007729,5475622,D,08/28/2005 11:00:00,86.0,F,Other,200508.0
200508,28,1100,1007730,5475622,D,08/28/2005 11:00:00,64.0,F,Other,200508.0
200508,28,1100,1007731,5475622,D,08/28/2005 11:00:00,75.0,M,Other,200508.0
200508,28,1100,1007732,5475622,D,08/28/2005 11:00:00,88.0,F,Other,200508.0
200508,28,1100,1007733,5475622,D,08/28/2005 11:00:00,72.0,M,Other,200508.0
200508,28,1100,1007734,5475622,D,08/28/2005 11:00:00,70.0,M,Other,200508.0
200508,28,1100,1007735,5475622,D,08/28/2005 11:00:00,43.0,M,Other,200508.0
200508,28,1100,1007714,5475622,D,08/28/2005 11:00:00,52.0,M,Other,200508.0
200508,28,1100,1007715,5475622,D,08/28/2005 11:00:00,62.0,M,Other,200508.0
200508,28,1100,1007736,5475622,D,08/28/2005 11:00:00,22.0,M,Other,200508.0
200508,28,1100,1007737,5475622,D,08/28/2005 11:00:00,87.0,M,Other,200508.0
200508,28,1100,1007738,5475622,D,08/28/2005 11:00:00,86.0,M,Other,200508.0
200508,28,1100,1007739,5475622,D,08/28/2005 11:00:00,84.0,M,Other,200508.0
200508,28,1100,1007740,5475622,D,08/28/2005 11:00:00,81.0,M,Other,200508.0
200508,28,1100,1007741,5475622,D,08/28/2005 11:00:00,49.0,F,Other,200508.0
200508,28,1100,1007742,5475622,D,08/28/2005 11:00:00,91.0,F,Other,200508.0
200508,28,1100,1007743,5475622,D,08/28/2005 11:00:00,59.0,M,Other,200508.0
200508,28,1100,1007744,5475622,D,08/28/2005 11:00:00,78.0,F,Other,200508.0
200508,28,1100,1007745,5475622,D,08/28/2005 11:00:00,87.0,F,Other,200508.0
200508,28,1100,1007746,5475622,D,08/28/2005 11:00:00,44.0,M,Other,200508.0
200508,28,1100,1007747,5475622,D,08/28/2005 11:00:00,83.0,M,Other,200508.0
200508,28,1100,1007748,5475622,D,08/28/2005 11:00:00,60.0,F,Other,200508.0
200508,28,1100,1007749,5475622,D,08/28/2005 11:00:00,62.0,M,Other,200508.0
200508,28,1100,1007750,5475622,D,08/28/2005 11:00:00,77.0,M,Other,200508.0
200508,28,1100,1007751,5475622,D,08/28/2005 11:00:00,60.0,M,Other,200508.0
200508,28,1100,1007752,5475622,D,08/28/2005 11:00:00,93.0,F,Other,200508.0
200508,28,1100,1007753,5475622,D,08/28/2005 11:00:00,98.0,F,Other,200508.0
200508,28,1100,1007754,5475622,D,08/28/2005 11:00:00,74.0,M,Other,200508.0
200508,28,1100,1007755,5475622,D,08/28/2005 11:00:00,98.0,F,Other,200508.0
200508,28,1100,1007756,5475622,D,08/28/2005 11:00:00,88.0,M,Other,200508.0
200508,28,1100,1007757,5475622,D,08/28/2005 11:00:00,83.0,F,Other,200508.0
200508,28,1100,1007758,5475622,D,08/28/2005 11:00:00,60.0,M,Other,200508.0
200508,28,1100,1007759,5475622,D,08/28/2005 11:00:00,86.0,F,Other,200508.0
200508,28,1100,1007760,5475622,D,08/28/2005 11:00:00,90.0,M,Other,200508.0
200508,28,1100,1007761,5475622,D,08/28/2005 11:00:00,78.0,F,Other,200508.0
200508,28,1100,1007762,5475622,D,08/28/2005 11:00:00,64.0,F,Other,200508.0
200508,28,1100,1007763,5475622,D,08/28/2005 11:00:00,83.0,F,Other,200508.0
200508,28,1100,1007764,5475622,D,08/28/2005 11:00:00,87.0,M,Other,200508.0
200508,28,1100,1007765,5475622,D,08/28/2005 11:00:00,78.0,M,Other,200508.0
200508,28,1100,1007766,5475622,D,08/28/2005 11:00:00,21.0,M,Other,200508.0
200508,28,1100,1007767,5475622,D,08/28/2005 11:00:00,77.0,F,Other,200508.0
200508,28,1100,1007768,5475622,D,08/28/2005 11:00:00,78.0,M,Other,200508.0
200508,28,1100,1007769,5475622,D,08/28/2005 11:00:00,79.0,F,Other,200508.0
200508,28,1100,1007770,5475622,D,08/28/2005 11:00:00,76.0,M,Other,200508.0
200508,28,1100,1007771,5475622,D,08/28/2005 11:00:00,85.0,M,Other,200508.0
200508,28,1100,1007772,5475622,D,08/28/2005 11:00:00,86.0,F,Other,200508.0
200508,28,1100,1007773,5475622,D,08/28/2005 11:00:00,79.0,M,Other,200508.0
200508,28,1100,1007774,5475622,D,08/28/2005 11:00:00,71.0,F,Other,200508.0
200508,28,1100,1007775,5475622,D,08/28/2005 11:00:00,54.0,M,Other,200508.0
200508,28,1100,1007776,5475622,D,08/28/2005 11:00:00,75.0,F,Other,200508.0
200508,28,1100,1007777,5475622,D,08/28/2005 11:00:00,37.0,M,Other,200508.0
200508,28,1100,1007778,5475622,D,08/28/2005 11:00:00,83.0,F,Other,200508.0
200508,28,1100,1007779,5475622,D,08/28/2005 11:00:00,26.0,M,Other,200508.0
200508,28,1100,1007780,5475622,D,08/28/2005 11:00:00,83.0,M,Other,200508.0
200508,28,1100,1007781,5475622,D,08/28/2005 11:00:00,49.0,M,Other,200508.0
200508,28,1100,1007782,5475622,D,08/28/2005 11:00:00,75.0,M,Other,200508.0
200508,28,1100,1007783,5475622,D,08/28/2005 11:00:00,86.0,F,Other,200508.0
200508,28,1100,1007784,5475622,D,08/28/2005 11:00:00,81.0,F,Other,200508.0
200508,28,1100,1007785,5475622,D,08/28/2005 11:00:00,76.0,F,Other,200508.0
200508,28,1100,1007786,5475622,D,08/28/2005 11:00:00,78.0,M,Other,200508.0
200508,28,1100,1007787,5475622,D,08/28/2005 11:00:00,89.0,F,Other,200508.0
200508,28,1100,1007788,5475622,D,08/28/2005 11:00:00,66.0,M,Other,200508.0
200508,28,1100,1007789,5475622,D,08/28/2005 11:00:00,90.0,F,Other,200508.0
200508,28,1100,1007790,5475622,D,08/28/2005 11:00:00,93.0,F,Other,200508.0
200508,28,1100,1007791,5475622,D,08/28/2005 11:00:00,87.0,F,Other,200508.0
200508,28,1100,1007792,5475622,D,08/28/2005 11:00:00,93.0,F,Other,200508.0
200508,28,1100,1007793,5475622,D,08/28/2005 11:00:00,56.0,F,Other,200508.0
200508,28,1100,1007794,5475622,D,08/28/2005 11:00:00,90.0,F,Other,200508.0
200508,28,1100,1007795,5475622,D,08/28/2005 11:00:00,46.0,M,Other,200508.0
200508,28,1100,1007796,5475622,D,08/28/2005 11:00:00,83.0,M,Other,200508.0
200508,28,1100,1007797,5475622,D,08/28/2005 11:00:00,48.0,M,Other,200508.0
200508,28,1100,1007798,5475622,D,08/28/2005 11:00:00,54.0,M,Other,200508.0
200508,28,1100,1007799,5475622,D,08/28/2005 11:00:00,88.0,F,Other,200508.0
200508,28,1100,1007800,5475622,D,08/28/2005 11:00:00,92.0,F,Other,200508.0
200508,28,1100,1007801,5475622,D,08/28/2005 11:00:00,84.0,F,Other,200508.0
200508,28,1100,1007802,5475622,D,08/28/2005 11:00:00,45.0,F,Other,200508.0
